,frame,signal_maxima,signal_extrema,signal_maxima_nor,signal_extrema_nor
549,550,-0.0006939172177589718,2.5622244076231072e-05,-0.00038620099771908943,-0.0001029235367133944
550,551,-0.0008361087994416892,0.00010873998930463575,-0.00042552182647134855,5.124391390248551e-05
551,552,-0.0008832837968494773,0.00013258627063215877,-0.0003943068462999354,1.0817293816613754e-05
552,553,-0.000779563168563297,0.0001271569649561243,-0.0005635885551040025,2.3309846241794592e-05
553,554,-0.0005035842616538463,0.0001279256809860203,-0.000707071210740328,5.3815666985848556e-05
554,555,-7.99917738695055e-05,0.00016320760300227884,-0.0004815924072046488,0.00024965122324429803
555,556,0.0004229391336420001,0.0002445340365314195,0.00025575766016548305,0.00021887153011974152
556,557,0.0009093784968230321,0.00036290582135648284,0.00171077478305038,0.0004997050012657862
557,558,0.0012810603601290805,0.0004918655058291446,0.001952025085666042,0.0005406292525244351
558,559,0.0014637358298648037,0.0005961892088083851,0.0017675697610413455,0.00057781920747206
559,560,0.001426734489630609,0.000643308288155593,0.0018067841172581865,0.000734271873002762
560,561,0.0011896502744743733,0.0006138229938380728,0.0015980559859309301,0.0007633939264477776
561,562,0.0008143975909429575,0.0005078579698359984,0.0006715060981710054,0.0007434352360433978
562,563,0.00038561741108623774,0.000345379970528139,0.00031186408321690133,0.00073043224219537
563,564,-1.3983507213599061e-05,0.00016050780313348276,4.4703904825355356e-05,0.0006238016824333857
564,565,-0.00032548586385441414,-8.306373679093114e-06,0.0002964078976759642,0.00044119236145245415
565,566,-0.0005262727291214355,-0.00012913149975048613,-0.00011004856744827859,-0.0006430551644897644
566,567,-0.0006300556036987984,-0.00018514622817592636,-0.000280995101482874,0.0004294674594910141
567,568,-0.000675436810131992,-0.00017849619140787847,-0.00046460973018222273,0.0005381702035988788
568,569,-0.0007075993470468128,-0.0001285256418789217,-0.0005151439064688428,0.0005271299657847045
569,570,-0.0007595829489820682,-6.52451115343834e-05,-0.0006545662403685037,0.0005688015281774332
570,571,-0.0008393171229213189,-2.0250861489465222e-05,-0.0006775677462455709,0.0006240881833428767
571,572,-0.0009263857893129971,-1.785957486125654e-05,-0.0007549546532482088,0.0005427593575620671
572,573,-0.0009791975448493334,-6.887466700485081e-05,-0.000861197950655947,0.000536265545725816
573,574,-0.0009499009711615744,-0.00016838415182377997,-0.0005713218109690108,0.00040376140724192224
574,575,-0.0008020230549519858,-0.00029771936417828735,-0.0005081591041148028,0.00040697788099363486
575,576,-0.0005250845637198639,-0.0004296063947322091,-0.00047372840130336725,0.00016436144280476111
576,577,-0.00014151308337653654,-0.0005349054204436804,-0.00031453308559828246,0.0002515310394260834
577,578,0.0002963466076567597,-0.0005892330519827327,0.0005036492542254961,0.00023932132558841348
578,579,0.0007182260272554458,-0.0005780855901488021,0.0008924320630620011,0.00035971073120271135
579,580,0.0010532820280342154,-0.0004996143812528043,0.0011531641607243465,0.00037795520514887393
580,581,0.001247605254073695,-0.00036474827193194454,0.0019137804532765017,0.00031229005650452226
581,582,0.0012768063202317323,-0.00019480317540793458,0.0017394250077202023,0.0005348846141676448
582,583,0.0011502860028750352,-1.705968490147506e-05,0.001079516107155274,0.000672649117052316
583,584,0.0009064482538879248,0.00014092413398716276,0.000576152411899881,0.0010388298360103868
584,585,0.0006008239874104351,0.0002572376528685161,0.0007112081166886726,0.0009958840036107626
585,586,0.0002909686774782149,0.00032056340980668625,0.0007103864685894241,0.001228099520356118
586,587,2.255730940333575e-05,0.0003329181886724931,0.000251977366851598,0.0013968415012479635
587,588,-0.0001796898877448279,0.0003092537539920278,0.0001877771843332926,0.0011386607730493284
588,589,-0.0003143325076408064,0.00027361203692697575,0.0005218351395819691,0.00015737497026417958
589,590,-0.00039886809817925626,0.0002524127339528992,-3.0462143887577218e-05,0.0013206995365788311
590,591,-0.0004605059960250963,0.0002663696715091618,-0.0003798712209455003,0.0011204831356385566
591,592,-0.0005248856841140113,0.0003231969641615304,-0.0005783773045836589,0.0011762989935400925
592,593,-0.0006058693617088729,0.0004134058712387779,-0.0004893733671272373,0.0012968530663834657
593,594,-0.000699174796087824,0.0005109460981170958,-0.0006047220635466083,0.0009152897970669436
594,595,-0.0007817164029799995,0.0005792320093293161,-0.00036319457975007917,0.0010535004628146225
595,596,-0.0008172084419172684,0.0005814622795987844,-5.7717948710040936e-05,0.0009531397052162198
596,597,-0.0007669994657057286,0.0004925511950549149,-0.0001983271445864479,0.0010016129059166052
597,598,-0.0006035136593898774,0.00030901219055573824,-3.225544383710033e-06,0.0011485522384405292
598,599,-0.0003224943799154928,5.325782468259638e-05,-6.718818184495673e-05,0.0011121441544695698
599,600,5.002441995017529e-05,-0.0002298183169828971,3.6141532595680095e-05,0.0010268365996332865
600,601,0.00045909279836340943,-0.0004837292593471619,-0.00026526432273787394,-0.0011730263997180948
601,602,0.0008313963203354182,-0.0006558897576875686,0.0011140382565092291,-0.0011109744805187919
602,603,0.001092878319064745,-0.0007129828083853897,0.0016333642470370956,-0.0008729266800309037
603,604,0.0011886670230828022,-0.000651129143902921,0.0019175227517151485,-0.0005652028882405151
604,605,0.001099210662057818,-0.0004972675681037938,0.001517380080365808,-0.00033519158322822275
605,606,0.0008471995589442732,-0.0003010069017249485,0.0007418106773332842,-0.00025467294464658085
606,607,0.0004924944068171554,-0.000119444344921225,0.0005109238735531637,-0.00022928314138607897
607,608,0.00011606859655172231,1.1852597283748545e-07,-4.0061279751197815e-05,0.00012231058687853268
608,609,-0.00020239271873027535,3.389580439988306e-05,-0.00037632150644566003,0.00034035166023254894
609,610,-0.0004064022835987243,-1.2645009473841264e-05,-4.177815730371354e-05,0.00040825689789054736
610,611,-0.0004772918979970797,-0.00010866146791488034,-0.00038170862810351145,0.00021671549113448462
611,612,-0.0004370184854142058,-0.00020975282538673013,-0.0004227010128300379,-0.0015613524059822793
612,613,-0.0003383764055511096,-0.0002733937275860191,-0.0004260878947521421,0.00015457554303401161
613,614,-0.0002458307745413964,-0.00027262385193776957,-0.0004251294028883241,-0.00010615451753927604
614,615,-0.0002131393965675602,-0.00020351727661453784,-0.00048411304098784256,-8.591792929363618e-05
615,616,-0.0002649126183940869,-8.436454628983903e-05,1.0994682474798415e-06,0.00017308126195106095
616,617,-0.00038797490216585463,5.25091505700169e-05,-0.0005606616863629551,7.594957472183989e-05
617,618,-0.0005352575191938143,0.00017289527822121476,-0.0006477202532880755,0.0004166040567478578
618,619,-0.0006409675419360453,0.0002523157539215551,-0.001043632692405087,0.0004515303102590752
619,620,-0.0006422127714522392,0.0002831304048252905,-0.0010167054037986483,0.0003343628076599677
620,621,-0.0005002507859500407,0.0002750449840724667,-0.0007053006639227705,0.00011724964566647012
621,622,-0.0002147050957177022,0.0002493846954056295,-0.0007544906809942717,0.00027535406724631155
622,623,0.00017362974369234887,0.00022964365463822194,-0.0002470739860227285,0.0004336510919820032
623,624,0.0005921583751726922,0.0002319413715188774,0.00029955845353660775,0.00023679767625457961
624,625,0.00095504007945564,0.0002588104448226594,0.0006173880579977596,0.00036367997923811816
625,626,0.0011852569448605648,0.000298375322575658,0.0011147712895843967,0.0004966245953451884
626,627,0.001233732945463826,0.00032900109381259755,0.0005994828266258914,0.0005403623086743407
627,628,0.0010903039896995735,0.0003275940204196447,0.0013706987299886184,0.0004870257282360203
628,629,0.0007841146766235221,0.00027854284173206155,-0.0005153604762879467,0.0003527149747808601
629,630,0.0003742910352469986,0.00018015506834109178,4.504752938455364e-05,0.00022859727436193216
630,631,-6.559758138740208e-05,4.636217506541744e-05,-0.0010911610564554772,0.0004398185846251019
631,632,-0.0004645122492463398,-9.689441410843885e-05,-0.0010583096214770906,0.0004138383549058856
632,633,-0.000767930640391866,-0.00021938023527220323,-0.0009469178743483431,0.0003694431516017152
633,634,-0.0009460033489418338,-0.0002957955082860933,-0.0008570493997724436,-0.0010448994558121933
634,635,-0.0009950946788751915,-0.0003134294191538913,-0.0010464790329380972,0.00015639577761837094
635,636,-0.0009336908339315577,-0.00027571407719940365,-0.0015669498904543615,6.203299691249166e-05
636,637,-0.0007946771489783009,-0.00020056812577584542,-0.0016457774153974887,9.856962108021003e-05
637,638,-0.0006162130248185715,-0.00011420212490713211,-0.0015874593933774322,0.00022142611586186762
638,639,-0.0004331383216544275,-4.2576922032244114e-05,-0.0010786380045779529,0.0001867182843395646
639,640,-0.0002703673201991535,-3.4308652908420517e-06,-0.00047186079837467654,0.0003994769968382228
640,641,-0.0001392608140692447,-1.48509891718282e-06,-0.0005212134796811853,0.00020646724921619868
641,642,-3.750258092841857e-05,-2.8238859300751485e-05,-0.0005696649960296444,0.00027739805723927483
642,643,4.75703069693025e-05,-6.613496196093337e-05,9.503758032464659e-05,-3.0320256705866773e-05
643,644,0.00013296812593818302,-9.540497515523106e-05,-0.0008206660347562418,-1.927707064157466e-05
644,645,0.0002329216502134558,-0.00010110613384266681,-0.0005733820313699114,-0.00015347195985169945
645,646,0.00035266014430862747,-7.798158369849428e-05,-0.00026186329705245786,0.00018087136909943462
646,647,0.0004850583556688423,-3.170796161142461e-05,-0.00017336651109954045,0.00031059516159323054
647,648,0.0006113734323883928,2.355616822066138e-05,0.0001845563360988144,0.00021083631052575306
648,649,0.0007060402814824681,7.016083105366725e-05,9.115579470719086e-05,0.0003812233120983336
649,650,0.0007441442833777098,9.26259352540486e-05,0.00031668358197276827,0.0005398481856824004
650,651,0.0007092390658522717,8.212620680204544e-05,0.000343303820910321,0.00025414238520430406
651,652,0.0005989944179349456,3.859741705178274e-05,6.50413505111198e-05,0.0002328781093819965
652,653,0.0004268332110095222,-2.9796463314630026e-05,-0.0002380639344330363,5.305983873754115e-05
653,654,0.0002190145260034765,-0.00010924636093354503,-0.00021387617784941447,-0.00010371187189787027
654,655,8.085086337414865e-06,-0.0001838721486076897,-0.0007981342011691948,9.549435960903846e-05
655,656,-0.0001752516844500606,-0.00023921534285689414,-0.0006878311233402559,0.00016194093006030602
656,657,-0.00030937262552097706,-0.0002648971685821315,-0.0007736008154522747,0.00015339867634772057
657,658,-0.00038597547930969197,-0.00025610889813727024,-0.0007961143813947877,0.000386349195312655
658,659,-0.00041022468326208617,-0.0002139228278468885,-0.0004891774308893703,9.686362365704607e-05
659,660,-0.0003969837392148784,-0.00014456359691928308,-0.0009820006412584144,-0.0013389190624056439
660,661,-0.00036447466190929814,-5.7824493306721183e-05,-0.0011093555009657724,0.0005971212286771074
661,662,-0.00032742748191204194,3.512969053197924e-05,-0.0009430130596649818,0.00028550807001196055
662,663,-0.00029190151144078416,0.00012419725994821618,-0.0006562539409184029,0.000600958037141659
663,664,-0.0002534644443104136,0.00020246871615379675,-0.00027491853938392763,0.00021143893048352407
664,665,-0.0001994294546863722,0.0002674329685205575,-0.0005902572745793142,0.0003094145506052613
665,666,-0.0001146099135109654,0.00032077688433642575,-3.51778351591956e-05,0.0003919416159376609
666,667,1.1122285063749849e-05,0.0003666603453110874,-0.00041014174187282927,0.0003686854813993576
667,668,0.00017594115583287985,0.00040885669130910504,-0.00011927256985273246,0.00047941008317421143
668,669,0.00036234059421380956,0.00044762803073628016,6.760646156864507e-05,0.0006690345673263567
669,670,0.0005383039280937688,0.0004774717455730818,0.0005025304101648559,0.0005734853744732894
670,671,0.0006636490632951209,0.0004867925644211626,0.0007302704032285578,0.00048035638259096773
671,672,0.0007001321755999466,0.0004600838807690155,0.0005934864492909494,9.803889414681297e-05
672,673,0.0006225014540964029,0.0003824259808347886,0.0009100202687117287,-0.00010736296382954705
673,674,0.0004271148669105137,0.00024523513476303385,6.578065003606573e-05,0.0001639907282659004
674,675,0.00013524026363704583,5.1519827838116734e-05,0.0007914316997570093,0.0003064106415384954
675,676,-0.000210346633666821,-0.00018128756905431916,0.0002633795189464977,-0.00041068707933467194
676,677,-0.0005548012796704236,-0.00042238032752543796,-0.0004129489524692547,-0.0007184183489935662
677,678,-0.0008440818850512194,-0.0006328798945379008,-0.0007362874736595043,-0.00044828506306211085
678,679,-0.0010374865436579045,-0.000774377208294017,-0.0005556744788832779,-0.000844651356972106
679,680,-0.0011161374432430988,-0.0008184894504316569,-0.0005911357884962012,-0.0020165107918372364
680,681,-0.0010849807944051139,-0.0007546458528632157,-0.0008271395867037081,-0.000871288088883005
681,682,-0.0009679829740701956,-0.0005936627402053177,-0.0005436597104059727,-0.0006691978200666722
682,683,-0.0007984167314515881,-0.000365856999115168,0.0002454915579180369,-0.000288427537737806
683,684,-0.0006076713127306628,-0.00011409049318336805,-8.35521579832583e-05,-0.0005549468260300469
684,685,-0.0004163477283143177,0.00011632665094201847,0.0002834289091122979,-9.242980771343224e-05
685,686,-0.00023041614153512644,0.0002880359912487659,0.00020433453638170478,-2.3563743795239678e-05
686,687,-4.329808468359003e-05,0.00037949354393185584,0.000997067851230049,0.0004228790241925153
687,688,0.00015739037283367882,0.00038832095656901155,0.0005743033006615217,0.00011499832091376456
688,689,0.00038125840008577813,0.0003295832216739751,0.0004866175893537213,0.00016302194610429355
689,690,0.000627997618237291,0.0002299143536654415,0.0014504388834855378,-0.00017467671201847767
690,691,0.0008841880056026156,0.00011950286463338741,0.0011222603650961765,8.963248252935307e-05
691,692,0.0011249493331439418,2.4344086266482516e-05,0.0015553536391055402,1.5770350534275224e-05
692,693,0.00131954099924577,-3.9189147292953096e-05,0.003096966958282435,-0.00018982092950303836
693,694,0.0014387364770486718,-6.632501224017712e-05,0.00164828486645018,-0.0002430491968911995
694,695,0.0014614715247593803,-6.242717945041342e-05,0.0014662224387104318,-0.0002190246632022136
695,696,0.0013788909881207918,-3.9081265556667314e-05,0.0012918717711317821,-0.0004809724791142281
696,697,0.0011951103212949077,-9.291459908602986e-06,0.0015608001380096252,-0.0004077686159244699
697,698,0.000925204460157813,1.6632204294522223e-05,0.001006212476126836,-0.0002746202592229097
698,699,0.0005916773929296799,3.3372710240720056e-05,0.0010059865629227153,-0.0001949249007626106
699,700,0.0002207711798645818,4.071144475365533e-05,0.00099344483074335,-0.00024104905709731384
700,701,-0.00016044027531092543,4.1833051970078805e-05,-0.0006669961995534881,-0.00033494168741483556
701,702,-0.0005258697394115223,4.0778129930302494e-05,-0.000917596554869037,-0.0003049996712549156
702,703,-0.0008514142658168273,4.0165200262927795e-05,-0.0011133528832924394,-0.00030162115595616857
703,704,-0.0011156967703052658,4.005949746637321e-05,-0.0011938913714246865,-0.0003064741546388766
704,705,-0.0013010818714214235,3.831557065199511e-05,-0.0015885693359499453,-0.00024088765288331264
705,706,-0.001395188762699103,3.208368793476993e-05,-0.0018684637273482703,-0.0002925615762081652
706,707,-0.001392687074696934,1.9697018365899162e-05,-0.0017251409024937607,-0.00021775628978502494
707,708,-0.001296781505502562,2.030728347914446e-06,-0.0018262058472115774,-0.00030247591974014165
708,709,-0.0011196420950716592,-1.7313393021299426e-05,-0.0018442464650884388,-0.00034681249701494466
709,710,-0.0008812191162300634,-3.3111316859454936e-05,-0.0015183510172324505,-0.000442607841029545
710,711,-0.0006063672533942193,-4.045321011172212e-05,-0.001557915305681939,-0.00042625234622078724
711,712,-0.00032082793676205035,-3.668708706012559e-05,-0.0010322741674658434,-0.0003754217968835489
712,713,-4.712755208591524e-05,-2.253400256326861e-05,-0.00048105929432719574,-0.00033898473537995644
713,714,0.00019839947169187638,-1.885096238645724e-06,-0.00035629689904542803,-0.00035910929833262865
714,715,0.0004065755876791469,1.9656917253339133e-05,-0.00027377463811806204,-0.0003002171141094204
715,716,0.0005741552087995227,3.6904353531700995e-05,-0.00031595176996151146,-0.00035098197096376923
716,717,0.0007010548259810433,4.701199598776229e-05,-0.00030145820245491584,-0.0002772011292123691
717,718,0.0007872687260081391,5.0416295627718126e-05,-4.687444750611058e-06,-0.000279842631815617
718,719,0.0008307859570533909,5.039871357332379e-05,0.00022864515443042668,-0.0003347655176555554
719,720,0.0008273650231632764,5.144502166947e-05,-0.0001245795745636476,-0.00040852179939863763
720,721,0.0007722230073339187,5.706252180787194e-05,0.00023788050590115424,-0.00032302130063179235
721,722,0.0006629096878038103,6.79410011965964e-05,0.0009328638297557436,-0.0002625052392164799
722,723,0.0005021973815859472,8.121330623371476e-05,1.155347728144336e-05,-0.00022782007618328903
723,724,0.00029987598768212696,9.114344278733188e-05,-0.0006507060415225221,-0.00022370964354666173
724,725,7.28097203516018e-05,9.101751966244811e-05,-0.0009074906561112541,-0.0001627912021622478
725,726,-0.0001567765798245366,7.555376540850678e-05,-0.0008294685462979054,-0.00022396997422958808
726,727,-0.0003643343090652219,4.295689626938439e-05,-0.0005100650080113302,-5.412937908845766e-05
727,728,-0.0005266919382931655,-4.1163747548672235e-06,-0.0004983700627211466,-0.00020243303025675486
728,729,-0.0006257642951195388,-5.900631798450471e-05,-0.0007040996561424306,-0.0003292120162873529
729,730,-0.0006516818918501998,-0.00011273140154812428,-0.0008618133974425662,-0.00028064958087202876
730,731,-0.0006047772789617278,-0.00015630722346535682,-0.0008346047547162094,-0.00026373065874035854
731,732,-0.0004958837958284222,-0.0001829392056721601,-0.0007730245106312416,-0.00019576567742461825
732,733,-0.00034455784864731985,-0.00018944113595064166,-0.0008602396426341614,-0.0002485945074475002
733,734,-0.0001752529001740285,-0.00017656187713616288,-0.0004949089765222288,-0.00018214312121376562
734,735,-1.2119643597189918e-05,-0.00014830034293730505,-2.5239579477687264e-05,-0.0001930905325126257
735,736,0.0001262485897722783,-0.00011059794779482706,0.00041065254607438483,-2.224985947739344e-05
736,737,0.00023050199291433344,-6.991486088458555e-05,0.00031528158983515743,-4.9253577669258195e-06
737,738,0.0003013270744495781,-3.210589384836436e-05,0.000550804024908788,-3.918938746735601e-06
738,739,0.00034693148951605115,-1.7829112824592208e-06,0.0001453645837030983,0.0001052759677224921
739,740,0.00037802795554984744,1.789865132938001e-05,7.430225119876556e-05,0.00011921134373276726
740,741,0.00040215432755230315,2.5247698022743363e-05,0.00030921825441646787,0.00017710376073067763
741,742,0.00041953134509736443,2.0061282016185554e-05,-7.336364689771723e-05,0.0001829491815713345
742,743,0.00042214969315757824,3.7529526102449278e-06,0.00041974266791650587,0.00029314051489341323
743,744,0.00039656662754657807,-2.0511085898878797e-05,0.0009177052170890942,0.0002058783929039984
744,745,0.0003294656636575521,-4.7894963980871966e-05,0.00024468201926233427,0.00020085200079509547
745,746,0.0002139699496792721,-7.241725263589833e-05,-0.00016269082701763843,0.00032020701627859125
746,747,5.441223544724931e-05,-8.798429857556761e-05,0.0002593566621726191,0.00026344910643164655
747,748,-0.00013217610310614658,-8.975952017369517e-05,-0.0006483090166752854,0.00017216673651234936
748,749,-0.00031845811523645594,-7.547700091550111e-05,-0.0007755310483807485,0.00017990061910188703
749,750,-0.00047241638789895533,-4.622279878776271e-05,-0.0010754118691530346,0.00033246413581891496
750,751,-0.0005646330166050391,-6.3150783354155905e-06,-0.0006657761444847445,0.0004443523441004392
751,752,-0.0005752888580656254,3.7807692673373086e-05,-0.0006012282223142401,0.00035458898813343567
752,753,-0.0004991544026223539,7.942979761720564e-05,-0.0006617785571729468,0.0004248799127619075
753,754,-0.00034743705111893496,0.00011357952983279346,-0.0005284915053594473,0.0004340023237767693
754,755,-0.00014609637096609459,0.00013855657252085488,-0.00048763547958153983,0.000415838046486112
755,756,6.903105124964057e-05,0.00015640125068819828,-0.0009405048348848261,0.0004286724563107253
756,757,0.00025932796614615473,0.00017205226159921046,-0.0006044147217012455,0.000492388000296626
757,758,0.0003912684396810472,0.00019136197823950218,0.0010354961638198601,0.0006000365965956902
758,759,0.00044336787824175516,0.00021854166837296442,-0.0001192626550019796,0.0006686685238582116
759,760,0.0004105918462172271,0.00025385934034980183,-0.00032465792054416244,0.0004155089801424049
760,761,0.0003050890958119061,0.00029241261329052896,0.0005541196894979163,0.00039895382167098647
761,762,0.00015296499624108104,0.00032452089059273835,6.299666452818029e-06,0.0005546593740858393
762,763,-1.2166758186310074e-05,0.00033779045229896356,-0.0005199655821422801,0.0005788121305318279
763,764,-0.0001572264166249847,0.00032035461580889077,-0.0004900069201378312,0.00042152735952726965
764,765,-0.0002572155042489069,0.0002643727865542772,-0.0004725272202235518,0.0006554477578416117
765,766,-0.00030031597539000114,0.0001687483254832362,9.936098325496254e-05,0.0006095465371947294
766,767,-0.0002892874773825392,4.025064258465243e-05,0.00022197664474073612,-0.00012321256087528072
767,768,-0.0002389521682244268,-0.00010728149454383253,-0.00027548642469581614,-0.00018162217200452812
768,769,-0.00017062743687055968,-0.0002554090985164621,0.00014233834141292228,-0.00017106959953238588
769,770,-0.00010517135551411626,-0.00038454887064158635,-1.116217150984125e-05,-0.0003687252583378007
770,771,-5.66530319073689e-05,-0.00047755481657415133,0.0004762099482536152,-0.0005648615564251482
771,772,-2.848392831588134e-05,-0.0005226627835303164,0.0003155204841380561,-0.0005703420521850029
772,773,-1.318715529019135e-05,-0.0005153091142672393,0.000540711409450998,-0.0005219603216351567
773,774,4.030740564195334e-06,-0.0004586452669994291,0.0012797749641135204,-0.000489617330999775
774,775,3.8890589659110685e-05,-0.00036281140339347216,0.0012671818873996844,-0.000623220274493645
775,776,0.00010080860510870577,-0.0002431716662926437,0.000803314915286965,-0.0005635037336915235
776,777,0.00018729181646656563,-0.00011778693042065869,0.0012697331078417534,-0.0006780378164804795
777,778,0.00028216552390458933,-4.463956162956445e-06,0.001306047670033875,0.0008536131695970271
778,779,0.00035874836447897563,8.219872837879542e-05,0.0002650134513437698,-0.000680023393070109
779,780,0.0003874278799343575,0.0001332723950667182,0.001890601313522659,0.0006313867053303062
780,781,0.0003454029435741044,0.00014696221080078654,0.00215896256059611,0.00021805775206192322
781,782,0.0002253254653794593,0.0001286822473786876,0.001537640988969078,0.0003177840193962057
782,783,3.970362641159753e-05,8.960000284136673e-05,0.002007884941562497,0.000221091091417367
783,784,-0.00018070868299283418,4.385573313206503e-05,0.0008572783424838107,0.00022311820921205443
784,785,-0.0003941910930687176,5.021057924581768e-06,0.00032718130110510787,0.0002621550177938907
785,786,-0.0005586323564525993,-1.73695737234944e-05,0.0005995072648556501,0.00017384762560841837
786,787,-0.0006419432232610559,-2.029475862005216e-05,-7.025762963971289e-05,0.0001900660531642125
787,788,-0.000629135581202464,-7.963972987519234e-06,0.00047002036423695584,0.00016962940463294943
788,789,-0.0005243655900199747,9.591520739914775e-06,0.0013421201560022368,0.00014515442321503774
789,790,-0.00034816505341052616,1.9853703184984902e-05,0.0011755775383412864,0.00021501904133384249
790,791,-0.0001315893676115766,1.2272589350604282e-05,0.0013179020710047263,0.00016840517188944297
791,792,9.049765826436565e-05,-1.742305374861425e-05,0.0011198525568045551,0.0002031056547200146
792,793,0.0002853183680218852,-6.445636332966664e-05,0.0004757220153551578,8.818884462283698e-05
793,794,0.0004266169891129989,-0.00011487631545969513,0.0005090820500735667,0.00019534860785173872
794,795,0.0004978327173607291,-0.00014847649012026597,0.0006493522367173831,0.0002080003621956339
795,796,0.0004943480892792286,-0.00014422719332638469,0.0008826648400165559,0.00011674588120019678
796,797,0.0004246414778066706,-8.680983580151813e-05,0.0011694112747269159,3.421136152476513e-05
797,798,0.0003095373521393803,2.7671204329923844e-05,0.0012651505691598814,9.875093028867444e-05
798,799,0.00017864767484973828,0.0001886483839964491,0.0009826161493199695,0.00018101052634313529
799,800,6.388012039651988e-05,0.0003718738073009623,0.0007896241847403212,0.0001181211682262054
800,801,-8.691633340304982e-06,0.0005440528538849965,-0.001716366894768766,0.0006208284477490822
801,802,-2.6006262372225198e-05,0.0006701790421995954,-0.0009999990946804429,0.0009741947386804937
802,803,8.64966447935256e-06,0.0007215989840928907,-0.000840808527816015,0.0006538339310179412
803,804,7.791045961653337e-05,0.0006826511576498793,0.0002793639427343196,-0.00012421296562345192
804,805,0.00015772133333963561,0.00055420868299685,0.00033787655681676807,0.00024447222728901484
805,806,0.00022699883405060743,0.0003534000346844463,0.00027082424204807355,3.660847466295988e-05
806,807,0.0002754055777705467,0.00010982930663966084,-7.04078753090808e-05,-0.00012096203820067652
807,808,0.0003056027959421556,-0.0001405628259750871,-0.0003211706281645634,-0.00015225792696625418
808,809,0.0003286122491011344,-0.000362453807884232,-0.000449054673166086,-0.0005728685354804647
809,810,0.0003540220603244859,-0.0005273951929598858,-0.00019344093779414883,-0.0005932188602824044
810,811,0.0003793647738755875,-0.0006182073018243053,-1.0287132247696936e-05,-0.0007366398045767053
811,812,0.0003839019010879966,-0.0006308714100943143,0.0005507392079275325,-0.00074388995006579
812,813,0.000330762593253133,-0.0005738346980761404,0.0004086952518818199,-0.000839535087414425
813,814,0.0001782850517465753,-0.0004651392941219365,0.00026863301331069966,-0.0004304537699268907
814,815,-0.00010238340120917608,-0.0003281587176465368,0.00017723330055464712,-0.00043820608850020506
815,816,-0.0005094205147351089,-0.00018692524247142285,-0.00017917757204615267,8.045615126932227e-05
816,817,-0.0009992631255771758,-6.202626468481398e-05,-0.00016868711014785987,0.00018512815990149984
817,818,-0.0014879230415102947,3.216914591294834e-05,-0.00042729350627271356,0.0002956689992166118
818,819,-0.0018665324303039062,8.85787085419924e-05,-3.7152894849270576e-05,4.698760833329435e-05
819,820,-0.0020281193854711594,0.00010685542947641596,-8.571686895771899e-05,0.00046925379923709224
820,821,-0.0018982934319621365,9.170473162857268e-05,0.0002998330015021171,0.00044406305571085696
821,822,-0.0014603320137266537,5.0785823197213225e-05,0.00041706752351997273,0.00029997900190517455
822,823,-0.0007660939330552261,-7.101970617242104e-06,-0.0004021815298691166,0.0001893468658123726
823,824,7.181382646062849e-05,-7.308873749243006e-05,0.0028914792057936354,0.00021142356625155576
